175M#Mineral Producing Hereditament - Hardrock
176M#Mineral Producing Hereditament - Inert
177M#Mineral Producing Hereditament - Oil
178M#Mineral Producing Hereditament - Other Mineral Category
179M#Mineral Producing Hereditament - Putrescible
181M#Mineral Producing Hereditament - Sand
180M#Mineral Producing Hereditament - Sand and Gravel
182M#Mineral Producing Hereditament - Shale Unburnt
183M#Mineral Producing Hereditament - Slate
184M#Mineral Producing Hereditament With Batching Plant
185M#Mineral Producing Hereditament With Coating Plant
186M#Mineral Producing Heredtament With Tunnel Kiln
997M#Minerals Miscellaneous
421G#Miniature Railways
999G#S Miscellaneous
513G#S Miscellaneous Within/Part of Specialist Property
187G#C MOD Hereditaments
188G#Model Villages
189G#Moorings (Floating Hereditaments)
190G#Mortuaries
191N#Motor Racetracks
192V#Motor Vehicle Works
194S#Motorway and Major Road Service Areas
193S#Motorway Service Area Let Outs
195S#Museums and Art Galleries (Contractors)
196S#Museums and Art Galleries (Non-Contractors)
197G#C Navy Hereditaments
198S#Newspaper Printing Works (National Scheme)
199G#Night Clubs & Discotheques
200V#Nuclear Establishments
748U#Nuclear Power Stations
505G#Nurseries/Creches Within/Part of Specialist Property
201S#Nursing Homes (Inc. Old Peoples Homes)
202S#Observatories
203G#Offices
204G#Offices (Headquarters/Institutional)
506G#Offices Within/Part of Specialist Property
205V#Oil Refineries
206S#Oxbridge Colleges
422S#Pack Houses
207S#Paper Mills
725S#Park & Ride Car Parks
208G#Pavilions
423M#Peat Fields
424G#Pet Grooming Parlours
209G#Petrol Filling Stations
210G#Pharmacies
425G#Pharmacies Within/Adjacent to Surgery/Health Centre
211G#Photographic Booths
212V#Pipelines
426G#Pitch and Putt/Putting Greens
427G#Pitches for Stalls, Sales or Promotions
757G#Plant Nurseries
213S#Pleasure Piers
214G#Point to Point and Eventing Courses
215G#Police Stations
428S#Police Training Colleges
216G#Polo Grounds
217G#Post Office Sorting Centres
429G#Post Offices
218S#Potteries
219U#Power Generators
220C#Prison Service Hereditaments
221M#Secondary Aggregate Processing Plant and Premises
222S#Provender Mills (National Scheme)
223S#Public and Independent Schools (National Scheme)
224G#Public Conveniences (National Scheme)
225G#Venue Hire and Function Suites
227G#Public Houses/Pub Restaurants (Inc. Lodge) (National Scheme)
226G#Public Houses/Pub Restaurants (National Scheme)
228G#Public Telephone Kiosks (National Scheme)
430M#Pumping Mines
229G#Racing Stables (National Scheme)
230G#C RAF Hereditaments
714S#Rail Maintenance Depots
712S#Rail Freight Depots
231U#Railways & Tramways (Non Leisure)
232G#Recording Studios
233M#Refuse Destructor Plants/Disposal Sites
431G#Religious Retreats/Study Centres (Residential)
729U#Renewable generators – mixed technologies
746U#Renewable Power Generators - Hydro
745U#Renewable Power Generators - Other
743U#Renewable Power Generators - Photovoltaic
744U#Renewable Power Generators - Wind
710G#Residual Malls
234G#Restaurants
235G#Retail Warehouses and Foodstores
236G#Riding Schools & Livery Stables (National Scheme)
237G#Rifle and Weapons Ranges
238G#Roadside Restaurants (National Scheme)
239S#Roller Skating Rinks
240N#Royal Palaces
241N#Professional Rugby Clubs
242G#Amateur Rugby Clubs
243G#Sales Kiosks
432G#Sales Offices
507G#Salons/Clinics Within/Part of Specialist Property
244G#Scrap Metal/Breakers Yard
245M#Sea Dredged Aggregate Processing Plants & Depots
721G#Self Storage Facility
722G#Serviced Apartments
723G#Serviced Offices
246S#Sewage Works (National Scheme)
247V#Ship Building Yards
248V#Ship Repair Yards
249G#Shops
508G#Shops Within/Part of Specialist Property
250G#Showhouses (National Scheme)
251G#Showrooms
252S#Ski Centres
253G#Snooker Halls/Clubs
739S#Soccer Centres
254S#Speedway Racetracks
255M#Spoil Heap Workings
256G#Sporting Right
257S#Sports & Leisure Centres (LA) (Dry Only) (National Scheme)
258S#Sports & Leisure Centres (LA) (Wet & Dry) (National Scheme)
259S#Sports & Leisure Centres (Private)(Dry Only)
260S#Sports & Leisure Centres (Private)(Wet & Dry)
509S#Sports & Leisure Centres Within/Part of Specialist Property (Wet and Dry)
261G#Sports Grounds
262N#S Sports Stadia
263G#Squash Courts
264G#Stables and Loose Boxes
265S#Stately Homes & Historic Houses (National Scheme)
266G#Station Let Outs
433S#U Occupation within a Statutory Port Undertaking
434S#U Statutory Docks and Harbours (Non-Formula, Prescribed)
435S#U Statutory Docks and Harbours (Other)
267G#Storage Depots
268G#Stores
510G#Stores Within/Part of Specialist Property
269G#Stud Farms
270G#Studios
436G#Surgeries, Clinics, Health Centres (Contractors Valuation)
437G#Surgeries, Clinics, Health Centres (Rental Valuation)
272S#Swimming Pools (Local Authority)
273G#Swimming Pools (Private)
442G#Takeaway Food Outlet (Predominantly Off Premises)
274G#Tanneries
275U#Telecommunications Cable Networks (National Scheme)
726U#Telecommunications Large Broadcast Sites
718U#Electric Charge Stations
276U#Telecommunications Switching Centres
438G#Telescope Sites
277S#Tennis and Padel Centres
278G#Tennis Courts/Clubs
279S#Theatres (National Scheme)
280N#Theme Parks
281N#Timeshare Complexes (National Scheme)
282U#Tolls (Ferries, Roads And Bridges)
283N#Totalisators On Horse Racecourses
284S#Tourist Attractions/Dark Rides
123S#Traveller Sites
285G#Training Centre (Non Residential)
286S#Training Centre (Residential)
287S#Truck Stops
749V#Underground Gas Storage Facility
288S#Universities (Excluding Oxbridge) (National Scheme)
439S#University - Ancillary Land or Buildings
440S#University Occupation Within Hospitals
289G#Vehicle Repair Workshops & Garages
290V#Vehicle Testing Centres (With Test Tracks)
291S#Vehicle Testing Centres (Without Test Tracks)
292G#Veterinary Clinics / Animal Clinics
293G#Village Halls, Scout Huts, Cadet Huts Etc
294G#Vineyards/Wineries
295S#Wafer Fabrications (National Scheme)
296G#War Games Courses/Misc Ag. Use
511G#Warehouses Within/Part of Specialist Property
727M#Waste Anaerobic Digestion Plants
297M#Waste Incinerator Plants
298M#Waste Recycling Plants
299M#Waste Transfer Stations
300G#Water Undertakings (Non-Statutory)
441G#Weighbridges
301G#Wholesale Warehouses
302G#Windmills
512G#Workshops Within/Part of Specialist Property
304S#Zoos & Safari Parks
